OPINION,simplified block diagram,1,"[{'start_char': 39, 'form': 'Simplified block diagram', 'end_char': 63}]",0.5119542323522642
ASPECT,chapter01,1,"[{'start_char': 0, 'form': 'Chapter01', 'end_char': 9}]",0.44709957435308756
ASPECT,art,1,"[{'start_char': 10, 'form': 'art', 'end_char': 13}]",0.422118104221869
ASPECT,audio cd,1,"[{'start_char': 98, 'form': 'audio CD', 'end_char': 106}]",0.36453290898095964
ASPECT,playback,1,"[{'start_char': 83, 'form': 'playback', 'end_char': 91}]",0.2925982225619952
ASPECT,recording,1,"[{'start_char': 69, 'form': 'recording', 'end_char': 78}]",0.2879572566822449
ASPECT,signal,1,"[{'start_char': 807, 'form': 'signal', 'end_char': 813}]",1.0
ASPECT,system,4,"[{'start_char': 476, 'form': 'system', 'end_char': 482}, {'start_char': 888, 'form': 'system', 'end_char': 894}, {'start_char': 949, 'form': 'system', 'end_char': 955}, {'start_char': 1134, 'form': 'systems', 'end_char': 1141}]",0.9415417008387491
ASPECT,block diagram,1,"[{'start_char': 251, 'form': 'block diagram', 'end_char': 264}]",0.7815275143848937
ASPECT,time signal,1,"[{'start_char': 1095, 'form': 'time signal', 'end_char': 1106}]",0.5170429026619572
ASPECT,"div class=""row clearboth",1,"[{'start_char': 1, 'form': 'div class=""row clearBoth', 'end_char': 25}]",0.500790245621883
ASPECT,"div class=""caption text",1,"[{'start_char': 197, 'form': 'div class=""caption text', 'end_char': 220}]",0.500790245621883
ASPECT,chapter01,1,"[{'start_char': 116, 'form': 'Chapter01', 'end_char': 125}]",0.44709957435308756
ASPECT,"div class=""thumbnail",1,"[{'start_char': 39, 'form': 'div class=""thumbnail', 'end_char': 59}]",0.44398879795291046
ASPECT,center text,1,"[{'start_char': 221, 'form': 'center text', 'end_char': 232}]",0.44398879795291046
ASPECT,"img id=""fig",1,"[{'start_char': 75, 'form': 'img id=""fig', 'end_char': 86}]",0.44398879795291046
ASPECT,audio system,1,"[{'start_char': 0, 'form': 'Audio system', 'end_char': 12}]",0.47532879506401327
ASPECT,system,3,"[{'start_char': 111, 'form': 'systems', 'end_char': 118}, {'start_char': 193, 'form': 'system', 'end_char': 199}, {'start_char': 628, 'form': 'system', 'end_char': 634}]",0.9415417008387491
ASPECT,cd audio system,2,"[{'start_char': 18, 'form': 'CD audio system', 'end_char': 33}, {'start_char': 374, 'form': 'CD audio system', 'end_char': 389}]",0.8306878877813795
OPINION,complex system,1,"[{'start_char': 185, 'form': 'complex system', 'end_char': 199}]",0.6623403790038245
ASPECT,example,2,"[{'start_char': 134, 'form': 'example', 'end_char': 141}, {'start_char': 783, 'form': 'example', 'end_char': 790}]",0.4244054195388796
OPINION,important issue,1,"[{'start_char': 425, 'form': 'important issue', 'end_char': 440}]",0.405232515516704
ASPECT,conversion,1,"[{'start_char': 449, 'form': 'conversion', 'end_char': 459}]",0.33162202197814944
ASPECT,systems,1,"[{'start_char': 1, 'form': 'Systems', 'end_char': 8}]",0.31185091632649997
ASPECT,value of thinking,1,"[{'start_char': 158, 'form': 'value of thinking', 'end_char': 175}]",0.2943568173834145
ASPECT,optical disk subsystem,1,"[{'start_char': 838, 'form': 'optical disk subsystems', 'end_char': 861}]",0.2943568173834145
ASPECT,whole system,1,"[{'start_char': 341, 'form': 'whole system', 'end_char': 353}]",0.28271268214160694
ASPECT,signal,1,"[{'start_char': 0, 'form': 'Signals', 'end_char': 7}]",1.0
ASPECT,signal,1,"[{'start_char': 31, 'form': 'Signals', 'end_char': 38}]",1.0
ASPECT,mathematical representation,1,"[{'start_char': 0, 'form': 'Mathematical Representation', 'end_char': 27}]",0.6416144244087119
ASPECT,signal,1,"[{'start_char': 50, 'form': 'Signals', 'end_char': 57}]",1.0
ASPECT,mathematical representation,1,"[{'start_char': 4, 'form': 'Mathematical Representation', 'end_char': 31}]",0.6416144244087119
ASPECT,pattern of variations,1,"[{'start_char': 62, 'form': 'patterns of variations', 'end_char': 84}]",0.39125632099223306
ASPECT,physical system,1,"[{'start_char': 183, 'form': 'physical systems', 'end_char': 199}]",0.3278498059391581
ASPECT,central role,1,"[{'start_char': 136, 'form': 'central role', 'end_char': 148}]",0.3078159692543675
ASPECT,h3,1,"[{'start_char': 1, 'form': 'h3', 'end_char': 3}]",0.28491304433663867
ASPECT,information,1,"[{'start_char': 111, 'form': 'information', 'end_char': 122}]",0.27597890054616814
ASPECT,telecommunication,1,"[{'start_char': 232, 'form': 'telecommunication', 'end_char': 249}]",0.265134699235212
ASPECT,area,1,"[{'start_char': 270, 'form': 'areas', 'end_char': 275}]",0.265134699235212
ASPECT,signals</h3,1,"[{'start_char': 35, 'form': 'Signals</h3', 'end_char': 46}]",0.265134699235212
ASPECT,time-waveform,1,"[{'start_char': 0, 'form': 'Time-waveform', 'end_char': 13}]",0.3172967888346072
ASPECT,signal,1,"[{'start_char': 5, 'form': 'signals', 'end_char': 12}]",1.0
ASPECT,"span class=""bold",1,"[{'start_char': 270, 'form': 'span class=""bold', 'end_char': 286}]",0.5077338888476739
OPINION,good example,1,"[{'start_char': 78, 'form': 'good example', 'end_char': 90}]",0.460307996647638
ASPECT,speech signal,1,"[{'start_char': 96, 'form': 'speech signal', 'end_char': 109}]",0.45018187359811035
OPINION,naturally thought signal,1,"[{'start_char': 5, 'form': 'signals are naturally thought', 'end_char': 34}]",0.4406733524730362
ASPECT,example,1,"[{'start_char': 83, 'form': 'example', 'end_char': 90}]",0.4244054195388796
ASPECT,pattern of variations,1,"[{'start_char': 43, 'form': 'pattern of variations', 'end_char': 64}]",0.39125632099223306
ASPECT,intro,1,"[{'start_char': 361, 'form': 'intro', 'end_char': 366}]",0.3660576394006303
ASPECT,air pressure,1,"[{'start_char': 160, 'form': 'air pressure', 'end_char': 172}]",0.3305404766612222
ASPECT,pattern,2,"[{'start_char': 140, 'form': 'pattern', 'end_char': 147}, {'start_char': 199, 'form': 'pattern', 'end_char': 206}]",0.32875957646212123
ASPECT,signal,1,"[{'start_char': 0, 'form': 'Signals', 'end_char': 7}]",1.0
ASPECT,speech,1,"[{'start_char': 9, 'form': 'speech', 'end_char': 15}]",0.34945181183609386
ASPECT,signal,1,"[{'start_char': 69, 'form': 'signal', 'end_char': 75}]",1.0
ASPECT,"fig.~<a class=""flink",1,"[{'start_char': 194, 'form': 'Fig.~<a class=""flink', 'end_char': 214}]",0.46650079356881424
ASPECT,speech signal,1,"[{'start_char': 49, 'form': 'speech signal', 'end_char': 62}]",0.45018187359811035
ASPECT,chapter01,1,"[{'start_char': 0, 'form': 'Chapter01', 'end_char': 9}]",0.44709957435308756
ASPECT,shaded region,1,"[{'start_char': 152, 'form': 'shaded region', 'end_char': 165}]",0.4441517837852933
ASPECT,function,1,"[{'start_char': 102, 'form': 'function', 'end_char': 110}]",0.43187992325537294
ASPECT,art,1,"[{'start_char': 10, 'form': 'art', 'end_char': 13}]",0.422118104221869
ASPECT,variable,1,"[{'start_char': 130, 'form': 'variable', 'end_char': 138}]",0.32758800016886
ASPECT,plot,1,"[{'start_char': 30, 'form': 'Plot', 'end_char': 34}]",0.3062260675544458
ASPECT,"dtsig"">&#8251;</a",1,"[{'start_char': 231, 'form': 'dtsig"">&#8251;</a', 'end_char': 248}]",0.27873899407988745
ASPECT,signal,1,"[{'start_char': 278, 'form': 'signal', 'end_char': 284}]",1.0
ASPECT,"div class=""caption text",1,"[{'start_char': 196, 'form': 'div class=""caption text', 'end_char': 219}]",0.500790245621883
ASPECT,"div class=""row clearboth",1,"[{'start_char': 1, 'form': 'div class=""row clearBoth', 'end_char': 25}]",0.500790245621883
ASPECT,"fig.~<a class=""flink",1,"[{'start_char': 405, 'form': 'Fig.~<a class=""flink', 'end_char': 425}]",0.46650079356881424
ASPECT,speech signal,1,"[{'start_char': 258, 'form': 'speech signal', 'end_char': 271}]",0.45018187359811035
ASPECT,chapter01,1,"[{'start_char': 124, 'form': 'Chapter01', 'end_char': 133}]",0.44709957435308756
ASPECT,shaded region,1,"[{'start_char': 363, 'form': 'shaded region', 'end_char': 376}]",0.4441517837852933
ASPECT,"div class=""thumbnail",1,"[{'start_char': 39, 'form': 'div class=""thumbnail', 'end_char': 59}]",0.44398879795291046
ASPECT,center text,1,"[{'start_char': 220, 'form': 'center text', 'end_char': 231}]",0.44398879795291046
ASPECT,"img id=""fig",1,"[{'start_char': 75, 'form': 'img id=""fig', 'end_char': 86}]",0.44398879795291046
ASPECT,signal,1,"[{'start_char': 0, 'form': 'Signals', 'end_char': 7}]",1.0
ASPECT,"fig.~<a class=""flink",1,"[{'start_char': 21, 'form': 'Fig.~<a class=""flink', 'end_char': 41}]",0.46650079356881424
ASPECT,speech signal,1,"[{'start_char': 4, 'form': 'speech signal', 'end_char': 17}]",0.45018187359811035
ASPECT,function,3,"[{'start_char': 237, 'form': 'function', 'end_char': 245}, {'start_char': 554, 'form': 'function', 'end_char': 562}, {'start_char': 651, 'form': 'function', 'end_char': 659}]",0.43187992325537294
ASPECT,example,1,"[{'start_char': 92, 'form': 'example', 'end_char': 99}]",0.4244054195388796
ASPECT,definition,1,"[{'start_char': 633, 'form': 'definition', 'end_char': 643}]",0.40341848349695786
ASPECT,intro,2,"[{'start_char': 58, 'form': 'intro', 'end_char': 63}, {'start_char': 448, 'form': 'intro', 'end_char': 453}]",0.3660576394006303
ASPECT,variable,1,"[{'start_char': 271, 'form': 'variable', 'end_char': 279}]",0.32758800016886
ASPECT,mathematical function,1,"[{'start_char': 498, 'form': 'mathematical functions', 'end_char': 520}]",0.3212299822890907
ASPECT,"graph of fig.~<a class=""flink",1,"[{'start_char': 402, 'form': 'graph of Fig.~<a class=""flink', 'end_char': 431}]",0.3127117897195203
ASPECT,term,1,"[{'start_char': 479, 'form': 'terms', 'end_char': 484}]",0.3094886497998251
ASPECT,signal,1,"[{'start_char': 0, 'form': 'Signals', 'end_char': 7}]",1.0
ASPECT,signal,1,"[{'start_char': 0, 'form': 'Signals', 'end_char': 7}]",1.0
ASPECT,sampling,1,"[{'start_char': 0, 'form': 'Sampling', 'end_char': 8}]",0.37885185528498566
ASPECT,sampling,1,"[{'start_char': 0, 'form': 'Sampling', 'end_char': 8}]",0.37885185528498566
ASPECT,period,1,"[{'start_char': 10, 'form': 'period', 'end_char': 16}]",0.29890129847813957
ASPECT,independent variable,2,"[{'start_char': 73, 'form': 'independent variable', 'end_char': 93}, {'start_char': 170, 'form': 'independent variable', 'end_char': 190}]",0.415678641291639
ASPECT,variable function,2,"[{'start_char': 110, 'form': 'variable function', 'end_char': 127}, {'start_char': 205, 'form': 'variable function', 'end_char': 222}]",0.41376845876179635
ASPECT,square bracket,1,"[{'start_char': 133, 'form': 'square brackets', 'end_char': 148}]",0.32744747180561673
ASPECT,sequence,1,"[{'start_char': 224, 'form': 'sequence', 'end_char': 232}]",0.28805582395034063
ASPECT,parenthesis,1,"[{'start_char': 40, 'form': 'parentheses', 'end_char': 51}]",0.27220204015366173
ASPECT,convention,1,"[{'start_char': 14, 'form': 'convention', 'end_char': 24}]",0.27220204015366173
ASPECT,s[n]=s(nt_,1,"[{'start_char': 0, 'form': 's[n]=s(nT_s', 'end_char': 11}]",0.3172967888346072
ASPECT,\{\dots,1,"[{'start_char': 0, 'form': '\\{\\dots', 'end_char': 7}]",0.2949870233223916
ASPECT,\dots\,1,"[{'start_char': 26, 'form': '\\dots\\', 'end_char': 32}]",0.2949870233223916
ASPECT,signal,2,"[{'start_char': 19, 'form': 'signals', 'end_char': 26}, {'start_char': 245, 'form': 'signal', 'end_char': 251}]",1.0
ASPECT,time signal,3,"[{'start_char': 51, 'form': 'time signals', 'end_char': 63}, {'start_char': 334, 'form': 'time signal', 'end_char': 345}, {'start_char': 1674, 'form': 'time signal', 'end_char': 1685}]",0.5170429026619572
ASPECT,"span class=""bold",1,"[{'start_char': 276, 'form': 'span class=""bold', 'end_char': 292}]",0.5077338888476739
OPINION,spaced point,1,"[{'start_char': 368, 'form': 'spaced points', 'end_char': 381}]",0.45271066258602083
ASPECT,function,4,"[{'start_char': 457, 'form': 'function', 'end_char': 465}, {'start_char': 982, 'form': 'function', 'end_char': 990}, {'start_char': 1241, 'form': 'function', 'end_char': 1249}, {'start_char': 1316, 'form': 'function', 'end_char': 1324}]",0.43187992325537294
ASPECT,example,1,"[{'start_char': 1632, 'form': 'example', 'end_char': 1639}]",0.4244054195388796
ASPECT,independent variable,1,"[{'start_char': 935, 'form': 'independent variable', 'end_char': 955}]",0.415678641291639
ASPECT,variable function,2,"[{'start_char': 1071, 'form': 'variable function', 'end_char': 1088}, {'start_char': 1543, 'form': 'variable function', 'end_char': 1560}]",0.41376845876179635
ASPECT,variable,3,"[{'start_char': 479, 'form': 'variable', 'end_char': 487}, {'start_char': 972, 'form': 'variable', 'end_char': 980}, {'start_char': 1048, 'form': 'variable', 'end_char': 1056}]",0.32758800016886
ASPECT,square bracket,1,"[{'start_char': 996, 'form': 'square brackets', 'end_char': 1011}]",0.32744747180561673
OPINION,taken signal sample,1,"[{'start_char': 153, 'form': 'Signal samples are taken', 'end_char': 177}]",0.6950627150587323
ASPECT,time signal,1,"[{'start_char': 49, 'form': 'time signal', 'end_char': 60}]",0.5170429026619572
ASPECT,chapter01,1,"[{'start_char': 0, 'form': 'Chapter01', 'end_char': 9}]",0.44709957435308756
ASPECT,shaded region,1,"[{'start_char': 187, 'form': 'shaded region', 'end_char': 200}]",0.4441517837852933
ASPECT,function,1,"[{'start_char': 119, 'form': 'function', 'end_char': 127}]",0.43187992325537294
ASPECT,"region of fig.~<a class=""flink",1,"[{'start_char': 194, 'form': 'region of Fig.~<a class=""flink', 'end_char': 224}]",0.42468726778363414
ASPECT,example,1,"[{'start_char': 26, 'form': 'Example', 'end_char': 33}]",0.4244054195388796
ASPECT,art,1,"[{'start_char': 10, 'form': 'art', 'end_char': 13}]",0.422118104221869
ASPECT,dimensional sequence,1,"[{'start_char': 95, 'form': 'dimensional sequence', 'end_char': 115}]",0.3816458772247377
ASPECT,intro,1,"[{'start_char': 241, 'form': 'intro', 'end_char': 246}]",0.3660576394006303
ASPECT,t_s=1/8,1,"[{'start_char': 0, 'form': 'T_s=1/8', 'end_char': 7}]",0.3172967888346072
OPINION,taken signal sample,1,"[{'start_char': 353, 'form': 'Signal samples are taken', 'end_char': 377}]",0.6950627150587323
ASPECT,time signal,1,"[{'start_char': 249, 'form': 'time signal', 'end_char': 260}]",0.5170429026619572
ASPECT,"div class=""caption text",1,"[{'start_char': 183, 'form': 'div class=""caption text', 'end_char': 206}]",0.500790245621883
ASPECT,"div class=""row clearboth",1,"[{'start_char': 1, 'form': 'div class=""row clearBoth', 'end_char': 25}]",0.500790245621883
ASPECT,chapter01,1,"[{'start_char': 115, 'form': 'Chapter01', 'end_char': 124}]",0.44709957435308756
ASPECT,shaded region,1,"[{'start_char': 387, 'form': 'shaded region', 'end_char': 400}]",0.4441517837852933
ASPECT,"div class=""thumbnail",1,"[{'start_char': 39, 'form': 'div class=""thumbnail', 'end_char': 59}]",0.44398879795291046
ASPECT,center text,1,"[{'start_char': 207, 'form': 'center text', 'end_char': 218}]",0.44398879795291046
ASPECT,"img id=""fig",1,"[{'start_char': 75, 'form': 'img id=""fig', 'end_char': 86}]",0.44398879795291046
OPINION,isolated sequence value,1,"[{'start_char': 755, 'form': 'isolated sequence values', 'end_char': 779}]",0.4406733524730362
ASPECT,image,1,"[{'start_char': 0, 'form': 'Image', 'end_char': 5}]",0.43600170059782484
ASPECT,image,1,"[{'start_char': 0, 'form': 'Image', 'end_char': 5}]",0.43600170059782484
ASPECT,scale,1,"[{'start_char': 12, 'form': 'scale', 'end_char': 17}]",0.30219509881007434
ASPECT,"p(x_0,y_0",1,"[{'start_char': 0, 'form': 'p(x_0,y_0', 'end_char': 9}]",0.3172967888346072
ASPECT,"x_0,y_0",1,"[{'start_char': 1, 'form': 'x_0,y_0', 'end_char': 8}]",0.3172967888346072
ASPECT,signal,3,"[{'start_char': 12, 'form': 'signals', 'end_char': 19}, {'start_char': 80, 'form': 'signals', 'end_char': 87}, {'start_char': 309, 'form': 'signal', 'end_char': 315}]",1.0
ASPECT,"fig.~<a class=""flink",1,"[{'start_char': 528, 'form': 'Fig.~<a class=""flink', 'end_char': 548}]",0.46650079356881424
ASPECT,image,2,"[{'start_char': 137, 'form': 'image', 'end_char': 142}, {'start_char': 690, 'form': 'image', 'end_char': 695}]",0.43600170059782484
ASPECT,function,2,"[{'start_char': 266, 'form': 'function', 'end_char': 274}, {'start_char': 354, 'form': 'function', 'end_char': 362}]",0.43187992325537294
ASPECT,example,2,"[{'start_char': 125, 'form': 'example', 'end_char': 132}, {'start_char': 464, 'form': 'example', 'end_char': 471}]",0.4244054195388796
ASPECT,independent variable,1,"[{'start_char': 371, 'form': 'independent variables', 'end_char': 392}]",0.415678641291639
ASPECT,spatial variable,1,"[{'start_char': 282, 'form': 'spatial variables', 'end_char': 299}]",0.3876237341951954
ASPECT,pattern,3,"[{'start_char': 50, 'form': 'patterns', 'end_char': 58}, {'start_char': 109, 'form': 'patterns', 'end_char': 117}, {'start_char': 198, 'form': 'pattern', 'end_char': 205}]",0.32875957646212123
ASPECT,shade of gray,1,"[{'start_char': 643, 'form': 'shade of gray', 'end_char': 656}]",0.29328784915982054
ASPECT,case,1,"[{'start_char': 596, 'form': 'case', 'end_char': 600}]",0.2861963530168734
ASPECT,signal,1,"[{'start_char': 0, 'form': 'Signals', 'end_char': 7}]",1.0
ASPECT,signal,1,"[{'start_char': 33, 'form': 'signal', 'end_char': 39}]",1.0
ASPECT,chapter01,1,"[{'start_char': 0, 'form': 'Chapter01', 'end_char': 9}]",0.44709957435308756
ASPECT,function,1,"[{'start_char': 70, 'form': 'function', 'end_char': 78}]",0.43187992325537294
ASPECT,example,1,"[{'start_char': 20, 'form': 'Example', 'end_char': 27}]",0.4244054195388796
ASPECT,spatial variable,1,"[{'start_char': 86, 'form': 'spatial variables', 'end_char': 103}]",0.3876237341951954
ASPECT,art/1f3,1,"[{'start_char': 10, 'form': 'art/1F3', 'end_char': 17}]",0.2839297039135971
