ASPECT,conjugate</a,1,"[{'start_char': 123, 'form': 'conjugate</a', 'end_char': 135}]",0.2928926344476427
ASPECT,sp1figures,1,"[{'start_char': 44, 'form': 'SP1Figures', 'end_char': 54}]",0.2928926344476427
ASPECT,appa,1,"[{'start_char': 55, 'form': 'AppA', 'end_char': 59}]",0.2928926344476427
ASPECT,"href=""spfirst",1,"[{'start_char': 30, 'form': 'href=""SPFIRST', 'end_char': 43}]",0.2928926344476427
OPINION,assigned vectors</b >,1,"[{'start_char': 37, 'form': 'vectors</B> are assigned', 'end_char': 61}]",0.5790033198795844
OPINION,complex value,1,"[{'start_char': 62, 'form': 'complex values', 'end_char': 76}]",0.5028750549132635
ASPECT,matlab code,1,"[{'start_char': 17, 'form': 'MATLAB code', 'end_char': 28}]",0.4007447371109221
ASPECT,b><tt > ans</tt></b,1,"[{'start_char': 287, 'form': 'B><TT>ans</TT></B', 'end_char': 304}]",0.33552055927336977
ASPECT,matlab,1,"[{'start_char': 121, 'form': 'MATLAB', 'end_char': 127}]",0.3282205544915682
ASPECT,value,3,"[{'start_char': 70, 'form': 'values', 'end_char': 76}, {'start_char': 264, 'form': 'value', 'end_char': 269}, {'start_char': 326, 'form': 'value', 'end_char': 331}]",0.31918740849929017
ASPECT,row vector,1,"[{'start_char': 213, 'form': 'row vector', 'end_char': 223}]",0.31265414818965837
ASPECT,pre class,1,"[{'start_char': 111, 'form': 'PRE class', 'end_char': 120}]",0.31265414818965837
ASPECT,unassigned computation,1,"[{'start_char': 339, 'form': 'unassigned computation', 'end_char': 361}]",0.31265414818965837
ASPECT,integer number.</li></ul,1,"[{'start_char': 443, 'form': 'integer number.</li></ul', 'end_char': 467}]",0.31265414818965837
ASPECT,value of sines,1,"[{'start_char': 20, 'form': 'values of sines', 'end_char': 35}]",0.5790033198795844
ASPECT,cosine,1,"[{'start_char': 40, 'form': 'cosines', 'end_char': 47}]",0.3288675921331015
OPINION,significant digit,1,"[{'start_char': 559, 'form': 'significant digits', 'end_char': 577}]",0.6154941971596302
ASPECT,latex,2,"[{'start_char': 115, 'form': 'latex', 'end_char': 120}, {'start_char': 405, 'form': 'latex', 'end_char': 410}]",0.3833771276144288
ASPECT,numerical answer,1,"[{'start_char': 368, 'form': 'numerical answers', 'end_char': 385}]",0.3816440461945454
ASPECT,li,4,"[{'start_char': 508, 'form': 'li', 'end_char': 510}, {'start_char': 590, 'form': 'li', 'end_char': 592}, {'start_char': 675, 'form': 'li', 'end_char': 677}, {'start_char': 766, 'form': 'li', 'end_char': 768}]",0.3774157317859156
ASPECT,answer,3,"[{'start_char': 515, 'form': 'answer', 'end_char': 521}, {'start_char': 681, 'form': 'answer', 'end_char': 687}, {'start_char': 772, 'form': 'answer', 'end_char': 778}]",0.3044656061424948
ASPECT,sum of sinusoids,1,"[{'start_char': 26, 'form': 'sum of sinusoids', 'end_char': 42}]",0.29858521451744574
ASPECT,phase,3,"[{'start_char': 195, 'form': 'phase', 'end_char': 200}, {'start_char': 425, 'form': 'phase', 'end_char': 430}, {'start_char': 787, 'form': 'phase', 'end_char': 792}]",0.2880232113614793
ASPECT,number,1,"[{'start_char': 741, 'form': 'number', 'end_char': 747}]",0.28522442899436296
ASPECT,a\cos(\omega t,1,"[{'start_char': 121, 'form': 'A\\cos(\\omega t', 'end_char': 135}]",0.2837984100990927
ASPECT,following signal,1,"[{'start_char': 4, 'form': 'following signal', 'end_char': 20}]",0.2837984100990927
